Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
Florence	GPE	She was born in my waste-paper basket in Florence, on the morning of Rupert’s birthday. She	3643	Florence, ITA	Locality	City				Florence	Florence	Toscane	Italie	ITA	11.255010000000027	43.78237000000007	100	
Egypt	GPE	immemorial potency, like the great carven statues of real Egypt, as real and as fulfilled with subtle strength,	3893	Egypt	Locality	Country							Arab Republic of Egypt	EGY	29.870494860000065	26.512273493000066	100	
exultancy	GPE	“That’s better,” he said, with exultancy.	4021	Exubrancy, 175 Varick St, New York, NY, 10014, USA	POI	Sports Center	175 Varick St	Varick	175	New York	New York County	New York	United States	USA	-74.00555999999995	40.72735000000006	77.78	
Denley	GPE	“Is there much more water in Denley?” came the faint voice, determined and querulous	4059	Denley, Jalan Radin Bagus 3, Bandar Baru Sri Petaling, Petaling, Kuala Lumpur, 57000, Wilayah Persekutuan Kuala Lumpur, MYS	POI	Specialty Store	Jalan Radin Bagus 3	Radin Bagus 3		Petaling	Kuala Lumpur	Wilayah Persekutuan Kuala Lumpur	Malaysia	MYS	101.69449000000009	3.0700200000000564	100	
London	GPE	left quite alone. Even Winifred was carried off to London, for a few days with her sister Laura.	4112	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Winthorpe	GPE	his consciousness. He was conscious that he was at Winthorpe hamlet, but quite unconscious how he had got there	4131	Winthorpe, East Lindsey, Lincolnshire, England, GBR	Locality	District				East Lindsey	Lincolnshire	England	United Kingdom	GBR	0.33787828100003026	53.16413879700008	100	
Somerset	GPE	“Somerset Drive!—I’ve heard o’ such a place, but I	4136	Somerset, NJ, USA	Locality	City				Somerset	Somerset County	New Jersey	United States	USA	-74.52245999999997	40.498620000000074	100	
England	GPE	that clear, beautiful chair, and I think of England, even Jane Austen’s England—it had living	4326	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	and I think of England, even Jane Austen’s England—it had living thoughts to unfold even then,	4326	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	I don’t think so much of Jane Austen’s England. It was materialistic enough, if you like—	4327	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Willey Green	GPE	, the family had gone. Gudrun had rooms in Willey Green.	4637	Willey Green, Guildford, Surrey, England, GBR	Locality	Village				Guildford	Surrey	England	United Kingdom	GBR	-0.6573583799999483	51.25617299500004	100	
Shortlands	GPE	grimace at the words. She thought of Gerald and Shortlands—marriage and the home! Ah well, let	4699	Shortlands, Bromley, Greater London, England, GBR	Locality	District				Bromley	Greater London	England	United Kingdom	GBR	0.007030308000025798	51.40155451100003	100	
Tyrol	GPE	“Yes—to the Tyrol, where he used to go when he was in	4741	Tyrol, AUT	Locality	Zone							Österreich	AUT	11.500000000000057	47.00000000000006	100	
Germany	GPE	, where he used to go when he was in Germany—a lovely place where students go, small and	4741	Germany	Locality	Country							Federal Republic of Germany	DEU	10.39227793200007	51.11063104900006	100	
Innsbruck	GPE	” she said aloud, “about forty kilometres from Innsbruck, isn’t it?”	4743	Innsbruck, Innsbruck-Stadt, Tirol, AUT	Locality	City				Innsbruck	Innsbruck-Stadt	Tirol	Österreich	AUT	11.391300000000058	47.26800000000003	100	
London	GPE	and Gerald, being ready first, set off via London and Paris to Innsbruck, where they would meet Ursula	4752	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Paris	GPE	, being ready first, set off via London and Paris to Innsbruck, where they would meet Ursula and Birkin	4752	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Innsbruck	GPE	ready first, set off via London and Paris to Innsbruck, where they would meet Ursula and Birkin. In	4752	Innsbruck, Innsbruck-Stadt, Tirol, AUT	Locality	City				Innsbruck	Innsbruck-Stadt	Tirol	Österreich	AUT	11.391300000000058	47.26800000000003	100	
London	GPE	, where they would meet Ursula and Birkin. In London they stayed one night. They went to the music	4752	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
bwought	GPE	“Oh, he’s weally bwought it off then, has he? When was he	4765	The Bought, Orkney, Scotland, GBR	POI	Point					Orkney	Scotland	United Kingdom	GBR	-2.7479439469999534	58.96377411000003	83.1	
London	GPE	And she could not rest any longer in London. They must go by the morning train from Charing	4841	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Dover	GPE	come to until she was on the ship crossing from Dover to Ostend. Dimly she had come down to London	4845	Dover, Kent, England, GBR	Locality	City				Dover	Kent	England	United Kingdom	GBR	1.3084585650000236	51.12814449600006	100	
London	GPE	Dover to Ostend. Dimly she had come down to London with Birkin, London had been a vagueness, so	4845	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
London	GPE	Dimly she had come down to London with Birkin, London had been a vagueness, so had the train-	4845	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Dover	GPE	a vagueness, so had the train-journey to Dover. It was all like a sleep.	4845	Dover, Kent, England, GBR	Locality	City				Dover	Kent	England	United Kingdom	GBR	1.3084585650000236	51.12814449600006	100	
England	GPE	rather desolate little lights that twinkled on the shores of England, as on the shores of nowhere, watched them	4846	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	out of nowhere, in the far distance, called England, and turned their faces to the unfathomed night in	4847	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Lothringen	GPE	And on her side she saw: “Elsass—Lothringen—Luxembourg, Metz—Basle.”	4860	Lothringen, Département de Meurthe-et-Moselle, Grand Est, FRA	Locality	Zone					Département de Meurthe-et-Moselle	Grand Est	France	FRA	6.000000000000057	49.00000000000006	100	
Luxembourg	GPE	her side she saw: “Elsass—Lothringen—Luxembourg, Metz—Basle.”	4860	Luxembourg	Locality	Country							Luxembourg	LUX	6.092325247000076	49.776828429000034	100	
Bruges	GPE	of the Continent. They pulled up surprisingly soon—Bruges! Then on through the level darkness, with glimpses	4868	Bruges, BEL	Locality	City				Bruges	Flandre occidentale	Flandre	Belgique	BEL	3.2201995590000365	51.266855502000055	100	
Ghent	GPE	A flash of a few lights on the darkness—Ghent station! A few more spectres moving outside on the	4869	Gent, BEL	Locality	City				Gent	Oost-Vlaanderen	Vlaanderen	België	BEL	3.725453304000041	51.074431280000056	100	
Cossethay	GPE	, that the child she had been, playing in Cossethay churchyard, was a little creature of history, not	4869	Cosset, Arístides Villanueva, Mendoza, M5500, Mendoza, ARG	POI	Clothing Store	Arístides Villanueva	Arístides Villanueva		Mendoza	Mendoza	Mendoza	Argentina	ARG	-68.85835999999995	-32.89161999999993	75	
Brussels	GPE	They were at Brussels—half an hour for breakfast. They got down	4870	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
Luxembourg	GPE	The Belgians left, the train ran on, through Luxembourg, through Alsace-Lorraine, through Metz. But	4875	Luxembourg	Locality	Country							Luxembourg	LUX	6.092325247000076	49.776828429000034	100	
Alsace	GPE	, the train ran on, through Luxembourg, through Alsace-Lorraine, through Metz. But she was blind	4875	Alsace, Los Angeles, CA, USA	Locality	Village				Los Angeles	Los Angeles County	California	United States	USA	-118.41417999999999	33.97902000000005	100	
Zürich	GPE	moving onwards, she was satisfied. They came to Zürich, then, before very long, ran under the	4877	Zürich, CHE	Locality	City				Zürich	Zürich	Zürich	Schweiz	CHE	8.539560000000051	47.37707000000006	100	
Innsbruck	GPE	Innsbruck was wonderful, deep in snow, and evening.	4878	Innsbruck, Innsbruck-Stadt, Tirol, AUT	Locality	City				Innsbruck	Innsbruck-Stadt	Tirol	Österreich	AUT	11.391300000000058	47.26800000000003	100	
Paris	GPE	know if Mr and Mrs Crich—English—from Paris, have arrived?” Birkin asked in German.	4880	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Paris	GPE	“What did you do in Paris?” asked Ursula.	4910	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
London	GPE	but in an interesting way, not like that filthy London crowd. The fact is these were all people that	4913	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
England	GPE	“But isn’t that partly the being out of England?”	4922	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	Gudrun. “One could never feel like this in England, for the simple reason that the damper is never	4923	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	It is quite impossible really to let go, in England, of that I am assured.”	4923	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	Gerald, “it never is quite the same in England. But perhaps we don’t want it to be	4925	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	powder-magazine, to let go altogether, in England. One is afraid what might happen, if everybody	4925	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	“But wouldn’t it be wonderful, if all England did suddenly go off like a display of fireworks.	4926	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	“Don’t be too hard on poor old England,” said Gerald. “Though we curse it	4933	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	“Any hope of England’s becoming real? God knows. It’s a	4939	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	the price of it. I can’t talk about England—I can only speak for myself.”	4946	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	Yes,” said Gudrun slowly, “you love England immensely, immensely, Rupert.”	4947	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	with a glare of bitterness. “So I leave England.”	4950	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Britannia	GPE	,” cried Gudrun, “let us drink to Britannia—let us drink to Britannia.”	4965	Britannia, Mid Glamorgan, Wales, GBR	Locality	District				Britannia	Mid Glamorgan	Wales	United Kingdom	GBR	-3.3979200489999357	51.60903370400007	100	
Britannia	GPE	let us drink to Britannia—let us drink to Britannia.”	4965	Britannia, Mid Glamorgan, Wales, GBR	Locality	District				Britannia	Mid Glamorgan	Wales	United Kingdom	GBR	-3.3979200489999357	51.60903370400007	100	
Cologne	GPE	“Herr Loerke was giving us a recitation in the Cologne dialect,” said the Professor.	5047	Cologne, North-Rhine-Westphalia, DEU	Locality	City				Cologne	Cologne	North-Rhine-Westphalia	Federal Republic of Germany	DEU	6.955130000000054	50.941680000000076	100	
Cologne	GPE	, giving an imitation of a quarrel between an old Cologne woman and a railway guard.	5053	Cologne, North-Rhine-Westphalia, DEU	Locality	City				Cologne	Cologne	North-Rhine-Westphalia	Federal Republic of Germany	DEU	6.955130000000054	50.941680000000076	100	
Künstlerin	GPE	eine wunderbare Stimme; die gnädige Frau ist wirklich eine Künstlerin, aber wirklich!”	5064	Kunstverein, Markt, 01662, Meißen, Sachsen, DEU	POI	Museum	Markt	Markt		Meißen	Meißen	Sachsen	Deutschland	DEU	13.470200000000034	51.16322000000008	84	
Brussels	GPE	, of her childhood, and of the journey to Brussels, and, strangely, of Anton Skrebensky.	5094	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
Cossethay	GPE	like views on a magic lantern; The Marsh, Cossethay, Ilkeston, lit up with a common, unreal	5095	Cosset, Arístides Villanueva, Mendoza, M5500, Mendoza, ARG	POI	Clothing Store	Arístides Villanueva	Arístides Villanueva		Mendoza	Mendoza	Mendoza	Argentina	ARG	-68.85835999999995	-32.89161999999993	75	
Ilkeston	GPE	on a magic lantern; The Marsh, Cossethay, Ilkeston, lit up with a common, unreal light.	5095	Ilkeston, Erewash, Derbyshire, England, GBR	Locality	City				Erewash	Derbyshire	England	United Kingdom	GBR	-1.3092934629999604	52.969760732000054	100	
Munich	GPE	. The Germans were all proficient—they were from Munich chiefly. Gerald also was quite passable. There were	5099	Munich, Bavaria, DEU	Locality	City				Munich	Munich	Bavaria	Federal Republic of Germany	DEU	11.577540000000056	48.13641000000007	100	
London	GPE	, the meaningless crowd of the Criches. There was London, the House of Commons, the extant social world	5177	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
England	GPE	was, Gudrun had touched the whole pulse of social England. She had no ideas of rising in the world	5178	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Ireland	GPE	! After all, who can take the nationalisation of Ireland seriously? Who can take political Ireland really seriously,	5182	Ireland, IRL	Locality	Country							Ireland	IRL	-8.14600614699998	53.17587984600004	100	
Ireland	GPE	the nationalisation of Ireland seriously? Who can take political Ireland really seriously, whatever it does? And who can	5182	Ireland, IRL	Locality	Country							Ireland	IRL	-8.14600614699998	53.17587984600004	100	
England	GPE	, whatever it does? And who can take political England seriously? Who can? Who can care a straw	5182	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Cologne	GPE	Loerke is doing a great frieze for a factory in Cologne, for the outside, the street.”	5216	Cologne, North-Rhine-Westphalia, DEU	Locality	City				Cologne	Cologne	North-Rhine-Westphalia	Federal Republic of Germany	DEU	6.955130000000054	50.941680000000076	100	
Alto	GPE	“Alto relievo.”	5223	Alto, TX, USA	Locality	City				Alto	Cherokee County	Texas	United States	USA	-95.07296999999994	31.65121000000005	100	
Cologne	GPE	the great granite frieze for a great granite factory in Cologne. She got from him some notion of the design	5225	Cologne, North-Rhine-Westphalia, DEU	Locality	City				Cologne	Cologne	North-Rhine-Westphalia	Federal Republic of Germany	DEU	6.955130000000054	50.941680000000076	100	
Parthenon	GPE	of industry our art—our factory-area our Parthenon, ecco!”	5230	Parthenon, AR, USA	Locality	City				Parthenon	Newton County	Arkansas	United States	USA	-93.24168999999995	35.953490000000045	100	
est-ce que vous	GPE	“E che lavoro—che lavoro? Quel travail est-ce que vous avez fait?”	5245	Estação, Itapipoca, Ceará, BRA	Locality	Neighborhood				Itapipoca		Ceará	Brasil	BRA	-39.58288999999996	-3.495499999999936	75.9	
Austria	GPE	, and we had no mother. We lived in Austria, Polish Austria. How did we live? Ha!—somehow	5254	Austria	Locality	Country							Austria	AUT	14.137076948000072	47.58581000500004	100	
Austria	GPE	had no mother. We lived in Austria, Polish Austria. How did we live? Ha!—somehow! Mostly in	5254	Austria	Locality	Country							Austria	AUT	14.137076948000072	47.58581000500004	100	
Munich	GPE	did not go to work. Then I walked to Munich—then I walked to Italy—begging, begging	5261	Munich, Bavaria, DEU	Locality	City				Munich	Munich	Bavaria	Federal Republic of Germany	DEU	11.577540000000056	48.13641000000007	100	
Italy	GPE	Then I walked to Munich—then I walked to Italy—begging, begging everything.”	5261	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
Bozen	GPE	—they were good and honourable to me. From Bozen to Rome, almost every night I had a meal	5262	Bozen, ITA	Locality	City				Bozen	Bozen	Trentino-Südtirol	Italien	ITA	11.353460000000041	46.49528000000004	100	
Rome	GPE	were good and honourable to me. From Bozen to Rome, almost every night I had a meal and a	5262	Rome, ITA	Locality	City				Rome	Rome	Latium	Italie	ITA	12.495650000000069	41.90322000000003	100	
Loerke	GPE	To Gudrun, there was in Loerke the rock-bottom of all life. Everybody else	5278	Löbke, Alstedder Straße, 49479, Ibbenbüren, Nordrhein-Westfalen, DEU	POI	Grocery	Alstedder Straße	Alstedder		Ibbenbüren	Steinfurt	Nordrhein-Westfalen	Deutschland	DEU	7.77010000000007	52.274650000000065	83.33	
Dresden	GPE	well she knew the common callousness of it all. Dresden, Paris, or London, what did it matter	5355	Dresden, Sachsen, DEU	Locality	City				Dresden	Dresden	Sachsen	Deutschland	DEU	13.740810000000067	51.053630000000055	100	
Paris	GPE	knew the common callousness of it all. Dresden, Paris, or London, what did it matter? She	5355	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
London	GPE	callousness of it all. Dresden, Paris, or London, what did it matter? She knew it.	5355	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
plumy	GPE	, grey with olives, that ilex trees lifted wonderful plumy tufts in shadow against a blue sky. Miracle of	5399	Plummy, Jalan Desa Renon, Denpasar Selatan, Bali, 80226, IDN	POI	Clothing Store	Jalan Desa Renon	Desa Renon		Denpasar Selatan		Bali	Indonesia	IDN	115.24189000000001	-8.687859999999944	83.33	
Verona	GPE	we can go tomorrow. We’ll go tomorrow to Verona, and find Romeo and Juliet, and sit in	5411	Verona, ITA	Locality	City				Verona	Verona	Veneto	Italia	ITA	10.991710000000069	45.43831000000006	100	
Verona	GPE	“Though a fearfully cold wind blows in Verona,” he said, “from out of the	5414	Verona, ITA	Locality	City				Verona	Verona	Veneto	Italia	ITA	10.991710000000069	45.43831000000006	100	
vermilion	GPE	the bed. But these were thick silk stockings, vermilion, cornflower blue, and grey, bought in Paris	5438	Vermilion, AB, CAN	Locality	City				Vermilion	Division No. 10	Alberta	Canada	CAN	-110.85844699999996	53.35314600000004	100	
Paris	GPE	vermilion, cornflower blue, and grey, bought in Paris. The grey ones were knitted, seamless and heavy	5438	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
England	GPE	rest of us, and all that it means, England and the world of thought—don’t you think you	5457	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Italy	GPE	One evening Gerald was arguing with Loerke about Italy and Tripoli. The Englishman was in a strange,	5613	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
Tripoli	GPE	One evening Gerald was arguing with Loerke about Italy and Tripoli. The Englishman was in a strange, inflammable state	5613	Tripoli, LBY	Locality	City				Tripoli		Tripoli	Libya	LBY	13.181050000000027	32.89534000000003	100	
Loerke	GPE	interesting to her. She had lost her interest in Loerke.	5629	Löbke, Alstedder Straße, 49479, Ibbenbüren, Nordrhein-Westfalen, DEU	POI	Grocery	Alstedder Straße	Alstedder		Ibbenbüren	Steinfurt	Nordrhein-Westfalen	Deutschland	DEU	7.77010000000007	52.274650000000065	83.33	
Loerke	GPE	There was a hovering triumph in Loerke, since Gudrun had denied her marriage with Gerald.	5645	Löbke, Alstedder Straße, 49479, Ibbenbüren, Nordrhein-Westfalen, DEU	POI	Grocery	Alstedder Straße	Alstedder		Ibbenbüren	Steinfurt	Nordrhein-Westfalen	Deutschland	DEU	7.77010000000007	52.274650000000065	83.33	
Weimar	GPE	a sentimental delight to reconstruct the world of Goethe at Weimar, or of Schiller and poverty and faithful love,	5648	Weimar, Thüringen, DEU	Locality	City				Weimar	Weimar	Thüringen	Deutschland	DEU	11.327870000000075	50.976950000000045	100	
Loerke	GPE	could not see anything attractive or important at all in Loerke. Gerald expected to find some handsomeness or nobleness,	5653	Löbke, Alstedder Straße, 49479, Ibbenbüren, Nordrhein-Westfalen, DEU	POI	Grocery	Alstedder Straße	Alstedder		Ibbenbüren	Steinfurt	Nordrhein-Westfalen	Deutschland	DEU	7.77010000000007	52.274650000000065	83.33	
England	GPE	everything of one degree, of one pattern. In England it was chic to be perfectly ordinary. And it	5715	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	somebody else. Only don’t go back to that England, that school. No, that is stupid.	5723	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Paris	GPE	“The only other place I know is Paris,” she said, “and I can’t	5725	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Paris	GPE	“Paris, no!” he said. “Between the	5727	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Dresden	GPE	ride on a carrousel all day. But come to Dresden. I have a studio there—I can give	5727	Dresden, Sachsen, DEU	Locality	City				Dresden	Dresden	Sachsen	Deutschland	DEU	13.740810000000067	51.053630000000055	100	
Dresden	GPE	things, but I believe in you. Come to Dresden—that is a fine town to be in,	5727	Dresden, Sachsen, DEU	Locality	City				Dresden	Dresden	Sachsen	Deutschland	DEU	13.740810000000067	51.053630000000055	100	
Paris	GPE	. You have everything there, without the foolishness of Paris or the beer of Munich.”	5727	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
Munich	GPE	, without the foolishness of Paris or the beer of Munich.”	5727	Munich, Bavaria, DEU	Locality	City				Munich	Munich	Bavaria	Federal Republic of Germany	DEU	11.577540000000056	48.13641000000007	100	
Paris	GPE	“No—Paris,” he resumed, “it makes me sick	5729	Paris, Île-de-France, FRA	Locality	City				Paris	Paris	Île-de-France	France	FRA	2.3616573370000538	48.86369757600005	100	
England	GPE	nonchalance, “that I shall not go back to England.”	5752	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Dresden	GPE	“At least in Dresden, one will have one’s back to it all	5788	Dresden, Sachsen, DEU	Locality	City				Dresden	Dresden	Sachsen	Deutschland	DEU	13.740810000000067	51.053630000000055	100	
Dresden	GPE	myself that I shall find an elixir of life in Dresden. I know I shan’t. But I shall	5788	Dresden, Sachsen, DEU	Locality	City				Dresden	Dresden	Sachsen	Deutschland	DEU	13.740810000000067	51.053630000000055	100	
Innsbruck	GPE	“We will go together as far as Innsbruck, for appearance’s sake?” he asked.	5812	Innsbruck, Innsbruck-Stadt, Tirol, AUT	Locality	City				Innsbruck	Innsbruck-Stadt	Tirol	Österreich	AUT	11.391300000000058	47.26800000000003	100	
England	GPE	what gave her pleasure. She might be going to England with Gerald, she might be going to Dresden with	5817	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Dresden	GPE	to England with Gerald, she might be going to Dresden with Loerke, she might be going to Munich,	5817	Dresden, Sachsen, DEU	Locality	City				Dresden	Dresden	Sachsen	Deutschland	DEU	13.740810000000067	51.053630000000055	100	
Munich	GPE	to Dresden with Loerke, she might be going to Munich, to a girl-friend she had there.	5817	Munich, Bavaria, DEU	Locality	City				Munich	Munich	Bavaria	Federal Republic of Germany	DEU	11.577540000000056	48.13641000000007	100	
London	GPE	“Then take a ticket to London,” he said. “One should never go	5849	London, Greater London, England, GBR	Locality	City				London	Greater London	England	United Kingdom	GBR	-0.12769887399997515	51.507408346000034	100	
Germany	GPE	“It goes towards Germany,” he said.	5855	Germany	Locality	Country							Federal Republic of Germany	DEU	10.39227793200007	51.11063104900006	100	
Italy	GPE	, on to the great Imperial road leading south to Italy.	5948	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
Italy	GPE	what then? The Imperial road! The south? Italy? What then? Was it a way out?	5949	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
Italy	GPE	south. Was it any good going south, to Italy? Down the old, old Imperial road?	5949	Italy	Locality	Country							Italian Republic	ITA	12.833330000000046	42.833330000000046	100	
England	GPE	They went away. Gerald was taken to England, to be buried. Birkin and Ursula accompanied the	5980	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
England	GPE	Crich brothers and sisters who insisted on the burial in England. Birkin wanted to leave the dead man in the	5980	England, GBR	Locality	State or Province						England	United Kingdom	GBR	-1.4586284489999457	52.59274188900008	100	
Dresden	GPE	Gudrun went to Dresden. She wrote no particulars of herself. Ursula stayed	5981	Dresden, Sachsen, DEU	Locality	City				Dresden	Dresden	Sachsen	Deutschland	DEU	13.740810000000067	51.053630000000055	100	
